tweet,subjectivity,polarity,score
 Do the special session! Stop the steal! Our voice matters or we are nothing but slaves to our government!,0.571428571,0.697544643,Positive
"  Get the signatures, stop the steal",0,0,Neutral
STOP.THE.STEAL ,0,0,Neutral
" “Stop the steal” didn’t go anywhere, now it’s “cancel the vote?” How about cancel Tomi?",0,0,Neutral
 The irony is they chant “stop the steal” but they are the very ones seeking to steal the election. Benson is a great Secretary in Michigan. She does not deserve this.,0.525,0.5,Positive
 We are not going away. Stop the steal,0,0,Neutral
 Do the right thing and protect the voters in your state.  You know fraud took place!  Protect our Constitution and stop the steal!!,0.535714286,0.558035714,Positive
 These people were only “armed” with mega phones and signs saying stop the steal!,1,0,Neutral
"Okay , HSBC again to stop HKers freeze the bank account. This is very crazy. Few days HKPolice and HSBC use the power steal the assets and property. This is political suppression .       ",0.425,-0.12,Negative
" Georgia has been decided, repeatedly. If anything, it overrepresented Trump's support.

You lost. Stop trying to steal the election.",0,0,Neutral
Rally called “Stop the Steal” planned for Saturday in Spanish Fort to support President Trump ,0,0,Neutral
 These 'citizens' are armed thugs attempting to overthrow the will of the people of Michigan. ,0,0,Neutral
"America under siege! Stop the Steal! Stand and Unite or Kneel in Defeat! God Bless President Trump! Democrats Lie, Deny and Steal! ",0,0,Neutral
" Oh, Rudy have you no shame? Spreading all this B.S. Just so you can put a few $$ in the bank, This whole stop the steal is such bull sh*t.",0.333333333,0,Neutral
 Do the right thing and PROTECT OUR CONSTITUTION AND VOTERS RIGHTS!  Stop the fraud and steal of this election!,0.535714286,0.446428571,Positive
"Vinh quang đang trở lại với TT Trump, chiến thắng cuối cùng sẽ là Tối Ca...  via  must fair election! Stop the steal!",0.9,1,Positive
" it's ridiculous what going on outside of folks' homes. where we once were safe are now not. All because speaking up 4 science,  well you know... there's no such thing as stop the steal. I don't even know what happened to my mother? she likes Ron DeSantis &amp; I can't talk",0.5125,0.041666667,Positive
"Frankly, the “intellectual” bashing of confused ‘Stop the Steal’ &amp; Q folks tipped. Some high profilers are looking pretty ignorant them selves with their “clever” quips. If the goal is sincerely to enlighten, some of it misses badly. Less sarcasm, more fact-based info, please.",0.5675,0.16375,Positive
Stop the steal Trump 2020 still my President,0,0,Neutral
"Dozens of armed ""stop the steal"" protesters threaten Michigan Secretary of State outside her house - CBS News this is caused by the thing in the White House that is pushing all of this nonsense! Somebody gets hurt you have blood on your hands! 😡 ",0.025,0,Neutral
"""Stop the steal"" protesters threaten Michigan official at home  via ",0,0,Neutral
 Donnie bag of donuts must have cut him in on the Wall fund and the Stop the Steal bankroll hay day,0,0,Neutral
"Flag waving, armed protesters swarm Michigan secretary of state’s home over ElectionResults

JocelynBenson and her four-year-old son were about to watch a Chistmas movie when election protesters arrived, chanting ""Stop the steal"" ",0,0,Neutral
I'm so glad that my male friends tell guys who try to steal me from babe to back off and they be having a girlfriend already too. I hate when men shop for a new gf when they have one. I be like stop dating people as a security blanket and be single and look for the one.,0.444805195,-0.039177489,Negative
"When the hard left says something is debunked that’s a lot of bunk

Stop the steal",0.270833333,-0.145833333,Negative
 CancelTreason and the treasonous stop the steal nonsense.,0,0,Neutral
"""Michigan's Secretary of State Jocelyn Benson says armed protesters gathered outside her home on Saturday night, ""shouting obscenities and chanting into bullhorns in the dark of night.""

",0.225,-0.075,Negative
"On a ride home listening to the radio hearing the sweet sound of president trumps rally WE LOVEYOU &amp; STOP THE STEAL  have u ever heard anyone say we love u to biden?  NEVER, NEVER will biden be my president!!! We love you president trump  Thank-you for not giving up",0.5625,0.556640625,Positive
"  “Stop the steal” seems to me you are the sleepy one.
You lost,get over it.",0,0,Neutral
"the entirety of the ""stop the steal"" thing is saying interesting facts about the election but just tossing in words like SOMEHOW and MAGICALLY ",0.75,0.5,Positive
   We already voted to stop the steal. The stealing will stop when Joe Biden ascends to the presidency on January 20th.,0,0,Neutral
"   We won’t back down. We will Stop the Steal! We just need time to crate ""evidence"" so we can fool people into believing us! But until then, please donate your paychecks to the president's legal fund!",0.162962963,0.002314815,Positive
"In an interview with Jacobin, Janos Marton says that he is running for Manhattan DA to reduce the number of people in jail, stop drug prosecutions, and go after bad bosses who steal workers’ wages. ",0.333333333,-0.4,Negative
    Stop the STEAL! ,0,0,Neutral
" ""Stop the steal",0,0,Neutral
"“We’ll stop to rest on the moon, and we’ll make a fire. I’ll steal a carcass for you, then feed off the virus.”",0,0,Neutral
" 80 million is BS. Dead people, illegals, this election has been stolen from the America. People! Stop the Steal!",0.4,-0.3125,Negative
" Get well soon, Rudy Giuliani! We need your courage and bravery to stop the steal, sir",0,0,Neutral
" The steal is so obvious that the American people will not allow the Biden team to stay in office. We just will not. And if you do not understand how the people can stop him from illegally occupying the White House, then you don't understand the constitution.",0.25,-0.125,Negative
" Mr. Donald the CON ARTIST please stop trying to steal the election,  Biden won.  I voted for him.  Most Americans voted for him.  You are just trying to get money for an election you lost.  GROW UP",0.5,0.5,Positive
"   You are 4 years too late to ""stop the steal"".  WE THE PEOPLE have stopped the steal this year by doing what the spineless cowards in the GOP senate caucus have refused to do- remove the Orange Traitor. ",0.6,-0.3,Negative
"   It can be seen clearly: GOD has infected Trump, Giuliani and other Rep's with the virus! It is a warning! If the Rep's don't stop spreading lies, inciting the US people and trying to steal the election from Joe Biden, then HIV and the plague will come to them next. Amen!",0.252777778,-0.031770833,Negative
" TRUMP VIOLENCE Secretary of State Jocelyn Benson was out in front of her home with Son Saturday night finishing up the Christmas lights when roughly two dozen “protestors,” some of them armed, marched up to her home and began yelling through bullhorns, “Stop the steal!” and mor",0.4,-0.125,Negative
  Interestingly I just learned 'stop the steal' was actually born in 2016 to combat the expected Trump election loss. It was shelved for obvious reasons and there was no need to contest the integrity of the 2016 election. Crazy how Roger stone could have predicted the 2020 'steal',0.48,-0.04,Negative
"Evidently mob mentality is as contagious as COVID.
Michigan Secretary of State Jocelyn Benson's home picketed by armed 'Stop the Steal' protesters alleging voter fraud - The Washington Post ",0.25,0.25,Positive
"  Donald Trump is a conman and always has been; his ""stop the steal"" fund is nothing but one last desperate attemp to extort his gullible supporters.",0.533333333,-0.3,Negative
"   By ""Stop the Steal"" you must mean stopping all the fraudulent attempts to undo the VERIFIED CERTIFIED will of the electorate to reject FASCISM and the COVIDIOT who has abdicated his responsibilities and ignored his oath of office.",0.6875,-0.3125,Negative
" Well, hell, “Stop the steal”.",0,0,Neutral
seeing 90 year olds riding around with “stop the steal” signs is comical,1,0.5,Positive
"Three recounts in Georgia have all produced the same certain result: Biden won, Trump lost. Trump continues to dispute election results to fuel his fraudulent ""Stop the Steal"" fund-raising drive for his leadership PAC. He can personally keep proceeds raised for that PAC. Dems ",0.332142857,0.071428571,Positive
"Mobile/Baldwin Conservatives plan ""Stop the Steal"" rally this weekend ",0,0,Neutral
Stop the blatant steal!,0.5,-0.625,Negative
"Dozens of armed ""stop the steal"" protesters threaten Michigan Secretary of State outside her house: “but threats...weren't actually aimed at me — or any other elected officials in this state. They were aimed at the voters.""

VoterSuppression 

|CBS🔻
",0.175,-0.041666667,Negative
 Armed Trumpers in MAGA Gear Threatened Michigan's Top Election Official at Her Home: Dozens of armed protesters in MAGA gear chanted “Stop the Steal!” outside Michigan Secretary of State Jocelyn Benson’s home on Saturday night — an… Vice trending ,0.275,0.3125,Positive
The Georgia Vote-Counting Video Was Not 'Debunked.' Not Even Close  Pretty wild.  Stop the steal.,0.7,0.175,Positive
"  The stages of grief are denial, anger, bargaining, depression, acceptance

""Stop the Steal,"" anti-government far-right devotees are still in denial

Many think oh great, the election is over, and almost no violence

Wrong

They haven't even started yet",0.51,-0.14,Negative
"Armed protesters chanting ""stop the steal"" marched on the home of Michigan's top election official JocelynBenson  on Saturday night 

",0.5,0.5,Positive
" Do you think it won't be? Roger Stone's ""Stop The Steal"" a.k.a. Brooks Brothers 2.0, is still in progress. I'm not sure what their plans are since I'm not on Parler or their other networks. If the vote is close, they're sure to kick up another fuss.",0.717592593,0.041666667,Positive
Michigan's Secretary of State had Republicans show up at her house armed to the teeth with weapons shouting 'Stop the Steal.'  Is this what the Republican party is? They are a creation of one Donald J. Trump...,0,0,Neutral
" I agree with YOU and stop the steal.

That isnt incitement by any definition.",0,0,Neutral
" As soon as the steal is stopped, we will stop talking about it.",0,0,Neutral
 It happens in Chicago  also NFL is rigged stop the steal,0,0,Neutral
 Has there been a track and trace to see how many people Goulianni has potentially infected on his travelling “stop the steal” circus,0.75,0.25,Positive
"Armed individuals gathered outside the home of Michigan’s chief election officer chanting ‘Stop the Steal’.

Hitler's had his brown shirts for intimidation and violence.

Trumps behavior is mirroring Hitlers grab for power.

With just a GED, life is hard.
",0.295833333,-0.145833333,Negative
  Someone suggested earlier t will spin it as an assassination by the left to stop him from recounts- to steal the election for Biden,0.25,0,Neutral
"   Here's the script:
Hello I'm a fkn idiot who believes Trump won the election. Stop the steal.",0.8,-0.8,Negative
  Do something to help stop the steal,0,0,Neutral
 Don't let this election stand it was so loaded with fraud ...stop the steal.,0,0,Neutral
  Stop the steal. Republicans must abstain from voting on January 5th.  It’s rigged!,0,0,Neutral
"   There you go, another magat, hoax spreading, stop the steal, no mask wearing, I love my president, phony duped Christian.",0.3,0.25,Positive
"   GOP = just another word for domestic terrorism. 

“Dozens of armed individuals showed up to Michigan Secretary of State Jocelyn Benson’s home last night, shouting “Stop The Steal!”

A 4 year old child was in the house. 

Way to go Repugs! 

 ",0.122222222,0.041666667,Positive
 Ok. Questions: where is the evidence? How many of these ballots would benefit Biden? How much of this is inaccurate or just the usual small scale errors that happen in every election? Stop the Trump steal and destruction of democracy!!,0.3375,0.01484375,Positive
None of them. Why? Because London top hotels are way overpriced thanks to visitors from Asia and the Middle East. Stop the steal! ,0.233333333,0.233333333,Positive
  Stop the steal.  Why wasn't this the cry before Trump was elected in 2016?,0,0,Neutral
 I’m not sure that the grass-roots “Stop the Steal” crowd know it’s a lie - I think quite a few of them think that “Demonrats” stole the election. I think most GOP officials know it’s a lie and are going along with it out of fear of being primaried.,0.496296296,0.016666667,Positive
Let’s go back and investigate Hillary Clinton and the 2016 election. You just know she won that election! Recount. Recount! Stop the 2016 STEAL!,0,0,Neutral
Oh wow they really arent going to stop the steal ,0.6,0.15,Positive
            Domain voting machines!  Stop the steal!,0,0,Neutral
"🔴🔵🔥 Breaking..
A very angry America is slowly uprising, they’ve not seen anything YET!
Dozens of armed individuals” showed up to Michigan Secretary of State Jocelyn Benson’s home last night, shouting “Stop The Steal!” ",0.488888889,-0.341666667,Negative
"What steal? You’re not trying to “Stop The Steal”, you’re trying to perpetrate one. That’s why you keep losing in court. The court of public opinion is one thing, and actually court is something else. Get it through your head. He lost! There was no steal! People voted, HE LOST!!! ",0.083333333,0,Neutral
" It doesn't seem so. They're still standing outside Bill &amp; Hillary's chanting ""Lock her up."" And they're armed &amp; standing outside the home of the Michigan Secretary of State chanting ""Stop the steal."" And they're Crazy.",0.333333333,-0.2,Negative
This must stop. Michigan Secretary of State Jocelyn Benson's home picketed by armed 'Stop the Steal' protesters alleging voter fraud - The Washington Post ,0,0,Neutral
" If Trump doesn't stop the steal then the coalition falls apart and gets thoroughly demoralized. Many will just stop voting. 
I welcome the days to come, where the radical left purges all their opponents - even their controlled opposition, like NRO.",0.466666667,0.433333333,Positive
 Stop the Trump steal,0,0,Neutral
"     Sadly, I’m beginning to think if they can so blatantly cheat and steal the Presidential election, be presented with evidence, and still do NOTHING about it, with no repercussions...what will stop them from this?",0.75,-0.5,Negative
" Fraud Likes to win - especially if they stole presidency, then why stop there? They can steal the senate seats too now",0.7,0.4,Positive
" Stop the Steal....

From Joe Biden, he won by a landslide.
(This was just a test)",0,0,Neutral
  Yes I do... Stop the steal then drain the swamp,0,0,Neutral
 STOP THE STEAL! BOYCOTT THE ELECTION JAN 5TH! SUPPORT OUR PRESIDENT. LOEFFLER AND PERDUE HAVE DONE NOTHING TO STOP THE STEAL AND EARN YOUR VOTE!🇺🇸🇺🇸 ,0,0,Neutral
" I cannot wait. I hope you and all the Democrats are doing all you can to stop Trump from his coup to steal the election. Trump is capable of so much evil, please don't take anything for granted with Trump and his enablers. Praying for our country.🙏🙏🙏🇺🇸",0.7,-0.4,Negative
 STOP THE STEAL! BOYCOTT THE ELECTION JAN 5TH! SUPPORT OUR PRESIDENT. LOEFFLER AND PERDUE HAVE DONE NOTHING TO STOP THE STEAL AND EARN YOUR VOTE!🇺🇸🇺🇸,0,0,Neutral
 Everyone knows that a career corrupt cognitively challenged Joe Biden could not beat President Trump in a free fair election. Stop the steal!,0.9,0.258333333,Positive
" ""One vote One fraction""
is the new lefts democratic way
Stop the steal",0.454545455,0.136363636,Positive
"Martial Law is the only way to stop the steal of this election,Republicans are weak and the Democrats are thieves and the judges are corrupt StopTheSteaI FightForTrump",0.65625,-0.21875,Negative
" Sammy Awuku NDC won’t steal our monies. If Ghana is destroyed as you claimed, would you even have the opportunity to speak... 

J Mahama has stolen so much from Ghanaians. All The Monies are given to his girlfriends! 

Stop the Lies! . Hunger power - Sammy Awuku will be worse!!",0.4,-0.15625,Negative
Stop the Steal... ,0,0,Neutral
 stop the steal. 😉,0,0,Neutral
  STOP THE STEAL! BOYCOTT THE ELECTION JAN 5TH! SUPPORT OUR PRESIDENT. LOEFFLER AND PERDUE HAVE DONE NOTHING TO STOP THE STEAL AND EARN YOUR VOTE!🇺🇸🇺🇸 ,0,0,Neutral
   STOP THE STEAL! BOYCOTT THE ELECTION JAN 5TH! SUPPORT OUR PRESIDENT. LOEFFLER AND PERDUE HAVE DONE NOTHING TO STOP THE STEAL AND EARN YOUR VOTE!🇺🇸🇺🇸 ,0,0,Neutral
"YES. Also, corruption at all levels of government undermine faith in that government.

You see the President lying on national news? You're more likely to do it yourself.

Case in point: every racist in this country right now. They believe in stop the steal. Idiots. ",0.708928571,-0.003571429,Negative
"This: 

Fuck defund the police, fuck stop the steal, fuck covid hoax theories, fuck reparations, and fuck politics.

PLEASE EDUCATE OUR CHILDREN.",0.6,-0.4,Negative
  STOP THE STEAL! BOYCOTT THE ELECTION JAN 5TH! SUPPORT OUR PRESIDENT. LOEFFLER AND PERDUE HAVE DONE NOTHING TO STOP THE STEAL AND EARN YOUR VOTE!🇺🇸🇺🇸,0,0,Neutral
in the ocean and these fish won’t stop fucking poking me they’re trying to steal my WDLF shares I swear,0.8,-0.6,Negative
   Truth! Stop 🛑 the China 🇨🇳 Covid virus 🦠 &amp; Stop 🛑 the China 🇨🇳 US 🇺🇸Election Steal!!,0,0,Neutral
  Stop 🛑 the China 🇨🇳 Covid virus 🦠 &amp; Stop 🛑 the China 🇨🇳 US 🇺🇸Election Steal!!,0,0,Neutral
 stop the steal,0,0,Neutral
   Stop 🛑 the China 🇨🇳 Covid virus 🦠 &amp; Stop 🛑 the China 🇨🇳 US 🇺🇸Election Steal!!,0,0,Neutral
"    Probly because non of those reasons are legit. Everyone needs to stop claiming ""the other guy"" is a criminal and start focusing on what a candidate plans to do for us. We gain nothing from elections based on ""the other guy will steal you money and knock up your dauggter!"" ""No U!""",0.433333333,-0.240104167,Negative
"   We want the truth, how the Dems stole this election. If we do mot get the truth now they will do it again. Stop the steal get to the truth. Fight with Trump",0,0,Neutral
    Fake news’! Stop 🛑 the China 🇨🇳 Covid virus 🦠 &amp; Stop 🛑 the China 🇨🇳 US 🇺🇸Election Steal!!,1,-0.9765625,Negative
   Fake News. Died because of China virus attack on the entire world! Stop 🛑 the China 🇨🇳 Covid virus 🦠 &amp; Stop 🛑 the China 🇨🇳 US 🇺🇸Election Steal!!,0.8125,-0.25,Negative
  They are way too docile considering the hostile takeover of our country by Red Chinese backed election fraud and no one other than  is trying to stop the steal!,0.125,-0.052083333,Negative
 Life real. Even after they didn’t stop the steal.,0.3,0.2,Positive
  Stop the steal!! LEVIN and investigators are incredible! Must get in front of US SUPREME COURT AND OUT OF THE DEMORATS.,0.9,1,Positive
"[ICYMI - STOP THE Steal, help keep America Free by supporting these two Republicans Senators. The Elites want to get rich at YOUR expense! Re-elect Loeffler &amp; Perdue in GA!] ",0.6,0.411979167,Positive
 Not that you care but I started TrumpKilledRudy yesterday and it's a thing now - I also started StopTheStupid the first time I saw stop the steal but at last I am a nobody on twitter so very little influence.,0.35,0.002083333,Positive
 This raining 🌧 de3 something dey in paa ooo.... NDC should pray it stop raining else the way NPP go steal the votes nu errr.,0,0,Neutral
   I can't believe they shouted ‘stop the steal’ within earshot of a 4-year old. so much worst than the rioting and looting over the last 8 months. 🤯,0.422222222,-0.3,Negative
Doctor Who Told ‘Stop the Steal’ Ralliers to Remove Their Unscientific Face Diapers Has His License Revoked,0,0,Neutral
THE AMERICAN 🇺🇸 PEOPLE HAVE SPOKEN!!! STOP THE STEAL 🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸 ,0,0,Neutral
  we will stop the steal and HoldTheLine 💯💯 ,0,0,Neutral
 Trump won this election 🇺🇸stop the steal🇺🇸,0,0,Neutral
"These dumbasses supporting ""Stop The Steal"" have a mental disconnect regarding who's actually trying to steal the 2020 election ",0.183333333,0.05,Positive
   stop the steal by trying to steal the election? best comedy in politics I've ever witnessed.,0.3,1,Positive
"Armed protesters threaten election official and her 4 yr old child at their home. What heroes they were. Is this ok, Pres Trump? McConnell? No comment?
---------
Michigan secretary of state’s home surrounded by armed protesters shouting ‘stop the steal’ ",0.35,0.3,Positive
"  Stop the steal
TRUMP more years
I love Trump",0.55,0.5,Positive
"   I personally wanna thank the stop the steal folks for making ‘Laches’ trend - who’d have thunk, a common law affirmative defense would be so relevant in 2020...",0.65,0.175,Positive
" Stop the steal
Géorgie for TRUMP",0,0,Neutral
" stop the steal, keep fighting against shenanigan Democrats from stealing the election.",0,0,Neutral
"  You guys are so skilled at coming up with nonsensical, ungrammatical slogans. Like “Stop the Steal.”",0.5,0.5,Positive
"  
Trump won’t STOP trying to “FIX” the PAST election for HIMSELF! 

THROW “THE MAN WHO CAME STEAL OUR GOVERNMENT” THE HELL OUT! TRUMP’S BRAZENLY FUC$IN’ CROOKED!

IT’S WAY BEYOND TIME TO THROW HIS SQUATTER’S 
A$$ OUT OF OUR WHITE HOUSE!",0.116666667,-0.130208333,Negative
"I realize that  and  have become folk heroes to the ""Stop the Steal"" crowd but they seem not to understand the area of law they're playing with which is part of the reason they keep failing. i.e. prob an error to go to federal court in GA (vs state court).",0,0,Neutral
Michigan secretary of state’s home surrounded by armed ‘mob’ shouting ‘stop the steal’  via ,0,0,Neutral
"      My cousin who mom makes more than us, would steal a lot.  My cousin who parents were dope heads never stole, never been arrested.  Again, stop blaming poverty.  It’s character.  Some have it, some don’t.",0.5,0.5,Positive
 stop the steal. Keep fighting back to keep American from being stolen by China.,0,0,Neutral
 We won’t stop fighting for ! We will stop the steal and HoldTheLine 💪🏼 ,0,0,Neutral
"   This is the worst kind of projection.
You actively create sedition and try to steal an election by claiming you are trying to stop it from being stolen.

Only the dumbest among us don't see through this attempt. That's your base.",0.9,-0.266666667,Negative
"""Hey guys, stop the steal! Trump 2020! But uhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh can we stop being so racist? No I'm not white why do you ask?""",0,0,Neutral
"STOP THE STEAL! MAGA VOTERS, BOYCOTT THE JAN 5TH ELECTION. SIT IT OUT. SUPPORT OUR PRESIDENT!🇺🇸 ",0,0,Neutral
"  Proof of what? That they were outside her home, armed, chanting stop the steal and using a bullhorn telling her to turn herself in? There’s video of it. Google it.",0.05,0,Neutral
"BEST OF THE WEB: Trump says 'no surrender' in Georgia, as enormous post-election rally crowd chants 'STOP THE STEAL',",0.6,0.5,Positive
Massive Gains For “Stop The Steal” Brings Victory Within Grasp -  ,1,0,Neutral
"“The mob outside chanted “Stop the steal,” the slogan galvanizing pro-Trump conspiracy theorists”..

Journalists will go to every effort to avoid using the correct term ... Terrorists. ",0.05,0,Neutral
"    Trumpers are so brainwashed, they will believe any made up numbers. If I say: “An Arizona election whistleblower just signed an affidavit that 32,201 out-of-state illegal votes were cast for Biden”. Trumpers be like “This proves fraud! Stop the Steal!”",0.25,-0.015625,Negative
😂🇺🇸🖕 TRUMP WON!! Stop the steal/ 4 more years! Communism sucks/ Socialism sucks!! TRUMP 2020 🇺🇸♥️ ,0.4,0.078125,Positive
Outstanding! STOP THE STEAL! ,0.875,0.78125,Positive
 He doesn’t want to feel disgraced....that many Mail-in Ballots were illegal and fraudulent....and they couldn’t control the system breakdown....Don’t Stop the Steal Avalanche !,0.5,-0.0625,Negative
"   Keep going don’t stop, just remember the whole country and the world are watching all of you trying to steal this election. History will judge all of you for your actions.",0.4,0.2,Positive
"  Give me a break!🙄 And, stop w/the la la malarkey. One thing has ABSOLUTELY NOTHING to do w/the other! But, if you want to put on big pants &amp; make the world a better place as you say; then by ALL MEANS DON’T LET THE LIARS &amp; CHEATERS STEAL AN ELECTION, OUR FREEDOMS &amp; OUR LIBERTY!",0.46875,0.1671875,Positive
 I  AGREE  WITH  YOU  .  STOP  THE  STEAL.,0,0,Neutral
" Rudy get well soon !! We need you !!
To stop the steal !!! Our country needs you !!! God Is on your side, he will help you !!! God bless you !!!",0,0,Neutral
 Michigan will be audited at the US Supreme Court level.  One judge can not stop democracy! And one judges opinion in support of the 2020 Presidential Election steal---indicates that we have a corrupt justice system. ,1,-0.5,Negative
"Just went to the stop the steal at Carson city nevada on Thursday, 
And the one thing that just amazed me was the diversity of the people involved. ",0,0,Neutral
"  PREACH!!! Republicans who vote in this runoff are traitors to our nation for not acknowledging this rigged election! STOP THE STEAL, BOYCOTT GA RUNOFF FELLOW REPUBS",0,0,Neutral
" 

HEY KIDDERS ( D ) , STOP THE STEAL ; STOP SOCIALIST.",0,0,Neutral
" Great... now limit postal voting to serving overseas military &amp;/or providing a sick note re mobility. Stops vote harvesting, ID fraud and maintain sanctity of the secret ballot. Stop the steal!",0.601785714,-0.128571429,Negative
 Ridiculous. My dad probably voted in California and he passed in 2009. Stop the steal!!!,1,-0.651041667,Negative
 Visited last year. Great men died for our countries rights and freedoms! Concentrated Attack on Pearl Harbor is nothing compared to full out national attack on entire US election integrity! Stop 🛑 the China 🇨🇳 virus 🦠 &amp; stop 🛑 the China 🇨🇳 steal!,0.497916667,0.3375,Positive
  I know. Polls are fake news. Can't trust em. Stop the steal.,1,-0.5,Negative
".
. he's going 2 keep fleecing u outta your doe! He knows he lost the election, but this is a nice way 2 scam his base. Deny the election results; rigged, hoax, stop the steal &amp; collect donations 2 support his life after the white house. NICE CON! ",0.75,0.1375,Positive
" 1. ""Republican Appointee"" doesn't mean they're not swampy AF.
2. a swamp judge saying no doesn't stop the case, it just means it'll be pushed to appeal at the Supreme Court level
3. Justice Thomas &gt; Judge Batten.

I wouldn't celebrate the steal just yet.",0.6875,-0.3125,Negative
"As I alluded to in an earlier post, Patriots don't need rocks, bottles, or Molotov cocktails to be heard.

""Protestors gathered outside the home of Michigan Secretary of State Jocelyn Benson. Chanted 'stop the steal' through megaphones in protest.""

",0.275,0,Neutral
" STOP THE STEAL should be the Democrats, and those of us who voted for Biden, motto!!!!",0,0,Neutral
    stop the steal bro ,0,0,Neutral
Domestic terrorists showed up armed at Jocelyn Benson Michigan’s Secretary of State’s home shouting “Stop the Steal!” DomesticTerrorism Michigan We should call this for what it is. If they are armed they are not their for a peaceful result IMHO. ,0.3,0.125,Positive
 “Reduce regulations on workers” 😂😂😂😂 CORRECTION: Allow the 1% &amp; big corporations to ENDANGER &amp; IMPOVERISH workers’ STOP THE STEAL. 💰💰💰💰,0.1,0,Neutral
"Braking news 150,000 ballots for biden were found in a tomato’s asshole. God damn tomatoes trying to steal like they always do. STOP THE COUNT",0,0,Neutral
  you seem more concerned with every country but your own!! grow a pair and stop the steal and fight this election fraud. StopTheGreatReset Trump2020,0.75,0.71875,Positive
"  Have we found one stupider than ""stop the steal,""? 

Outside of an isolated cult, I mean.",0.36875,-0.15625,Negative
" stop the cap, no one wants to steal your sh!tty tweets 😭😭",0.1,0.2,Positive
"Oregon Doctor Has License Revoked After Speaking at 'Stop the Steal' Rally
 READ MORE: ",0.5,0.5,Positive
"This is why Trump is so dangerous:
",0.9,-0.6,Negative
"   You can tug at heartstrings, you can steal elections, you can open investigations without proper EVIDENCE. Can you stop the incredibly motivated base of 74 million voters? Good luck, your bolshevikism's will end not the way you want it, and not peacefully.",0.6,0.1125,Positive
  Well all security precautions were and are in place. The only risk is Trump who illegaly tries to steal the election. Stop the steal! Biden had won!,0.7,-0.078125,Negative
 He’s part of the deep deep state he has a lot to hide he’s been paid off he doesn’t want to go to jail Mr. President please do whatever you can to stop the steal Even if it means claim in martial law and do a revote and then after that jail all of them,0.16,-0.04,Negative
"La casa de la Secretaria de Estado de Michigan, Jocelyn Benson, fue piqueteada por manifestantes armados de 'Stop the Steal' que alegaban fraude electoral. Jocelyn acababa de terminar de colocar luces de cuerda alrededor del ",0,0,Neutral
"This response is a great clap back, with class and eloquence. This could be said about all of the “stop the steal” protests. They aren’t just against elected officials, but aimed at all the votes, the voices of our country- red and blue ",0.2125,0.2,Positive
"Remember the stages of grief

Denial
Anger
Bargaining
Depression
Acceptance

Believers of Stop the Steal are still in denial

When they move to anger, they will get violent

A lot more violent",0.516666667,-0.55,Negative
" More trumpian projection, shouting ""stop the steal"" while trying to steal the election from the voters.",0.5,0.5,Positive
Absolutely criminal activity STOP THE STEAL!!!!! ,0.55,-1,Negative
 It’s as if the judge is trying to stop an actual steal...,0.1,0,Neutral
「Stop The Steal」米国人の大多数はもう沈黙しない【有権者の声】トランプ集会 StopTheSteal  より,0,0,Neutral
Michigan Secretary of State Jocelyn Benson's home picketed by armed 'Stop the Steal' protesters alleging voter fraud -Jocelyn had just finished wrapping string lights around her home’s portico on &amp; was about to watch “The Grinch” with her 4-year-old son... ,0,0,Neutral
" I do agree , all security precautions should be adhered to .
Skipping these steps out will lead to a false result. Safety precautions are there to help/protect. If you miss these out in the workshop , then you are liable to lose a limb or worse.
Repercussions stop the steal.",0.566666667,-0.3,Negative
" KEMP IS A MEMBER OF THE DEEP STATE AND A TRAITOR TO PRESIDENT TRUMP. RECALL KEMP? STOP THE STEAL! WRITE IN TRUMP FOR BOTH GEORGIA SENATE SEATS. MAKE TRUMP BOTH SENATORS FROM GEORGIA! A SUPER SENATOR WITH 2 VOTES! 
GOD BLESS PRESIDENT TRUMP!
recallkemp 
MAGA!",0.533333333,0.325520833,Positive
"  Translation, stop the win so we can steal the election.",0.4,0.8,Positive
"  If we can once again have a Constitutional Republic as formed by our Constitution,  amazing. We need to eliminate all lawyers from Congress, it is unconstitutional and a gross conflict of interest. Lawyers should only be found in the Judiciary
Branch. Stop the steal.",0.633333333,0.2,Positive
"     I have no doubt this happened, but why are we not hearing about the reports of BLM and other organizations doing the same thing to people complaining about elections fraud issues. Its wrong when it this harassment happens to anyone",0.466666667,-0.208333333,Negative
" Perdue &amp; Loeffer are keeping Georgians from a $1,200/person relief help while these two want to give $908 billion of your tax dollars for Trump’s hotels and other filthy rich businesses just like the last tax bill wasted tax dollars on. STOP TAX STEAL!",0.438333333,-0.16,Negative
"😎😏😷 When a thief yells ""stop the steal!"" it's getting ridiculous.
Armed thieves intimidatingly yelling ""stop the steal!"" are a case for the FBI!
DrainTheTrump IncitementToViolence 
",1,-0.520833333,Negative
"And I quote, ""I could go on and on""!!!!
Put this in the record when it goes to the Supreme Court. Can't have it both ways Democrats. Fraud is Fraud!!!     
Stop the Steal!!! ",0,0,Neutral
      We didn’t steal anyone’s shot stop the cap,0,0,Neutral
