tweet,subjectivity,polarity,score
Rudy Giuliani's 'Voter Fraud' Witness Accused Of Framing Woman For Stealing Sex Videos  via ,0,0,Neutral
"PrincetonUniversity 
This Is An All-Out Assault On American Democracy: Eddie On President Trump's Voter Fraud Claims ",0,0,Neutral
" Michigan secretary of state says armed protesters gathered outside her home, claiming voter fraud



Are you proud of your Trump Zombies behaviour...",0.525,0.4,Positive
"  That's fraud at street level, like this
",0,0,Neutral
I just wanted to make a comment sounds awfully fish as you have CNN MSNBC promoting propaganda are there is no evidence of voter fraud none at all but guess what a G William bar scissors not sounds fishy doesn’t it,0.55,-0.55,Negative
Michigan Attorney General Socialist  Resumes Threats Of Criminal Prosecution Against Those Alleging Voter Fraud ,0.525,-0.175,Negative
" Mr. Weinstein, you are obviously a normal, intelligent, well balanced person , but no amount of common sense and logic will ever penetrate the minds of people who have none of these attributes.  Apparently they are very susceptible to voter fraud suggestion over several months,",0.45,0.15,Positive
 The majority of Americans voted for Biden. Biden also won the electoral college by a landslide. 48 voter fraud suits have been tossed out of court. Just because you say there's fraud doesn't make it true. Your entire family lies. Biden's our President. Get use to it or move.,0.6375,0.175,Positive
"Just a reminder, our own damn legislature could actually do something to help alleviate this, but they do are getting paid for not doing anything other than hold super spreader events investigating imaginary voter fraud. ",0.535416667,0.202083333,Positive
"  Voter fraud isn't anything new, it happens every election cycle",0.454545455,0.136363636,Positive
"Michigan secretary of state says armed protesters gathered outside her home, claiming voter fraud - CNN ",0.05,0,Neutral
"    Just saying. Also Trump lost. How people can believe his claims blows my actual mind. The UK media's quote is the best on this ""uneducated white people are more favourable to Trump's claim of electoral fraud, despite overwhelming evidence to suggest voter fraud isn't large scale"" ",0.388095238,0.369047619,Positive
"  If Biden takes office , he will do so knowing that hundreds of thousands of votes were stolen from President Trump and there was a great deal of voter fraud most likely orchestrated by the at least a part of the Democratic Party 
  The entire situation is disgraceful",0.655,0.2,Positive
Michigan Attorney General Resumes Threats Of Criminal Prosecution Against Those Alleging Voter Fraud  Socialist Nazi  should be fired and jailed for TREASON.    will confirm DemocratVoterFraud and  wins 2nd term,0.3125,-0.0125,Negative
We should physically remove the mayors governors and others that are creating these shut downs mandatory masks and standing in our way to prosecute the voter fraud culprits ,0.142857143,0,Neutral
"If  is unaware of or does not believe there was widespread voter fraud in his state, he's an absolute moron who must be removed from office.

If he knew, he's complicit and must be arrested, tried, convicted, and imprisoned.",0.8,-0.2,Negative
   Where is the massive evidence of voter fraud??where is the evidence of a rigged election??just because Donald trump and his supporters say it’s rigged because he lost doesnt make it true it’s why the courts are tossing the lawsuits all of them,0.825,0.175,Positive
" The media are against you, social media try to ridicule  you but the majority actually does believe that sleepy creepy Joe as committed voter fraud how can a man with no charisma get the highest votes of all time more than J.F.k, Reagan &amp; even Obama",0.416666667,0.008333333,Positive
"GA SOS says there are 250 investigations into voter fraud, but there is no evidence of fraud in this election.  Youcantmakethisup Can someone please explain how that works?  My rational mind can't seem to rationalize it.",0,0,Neutral
  🤡👈💯,0,0,Neutral
"      Oh no, not the court of public opinion, which is just that OPINIONS and guesswork. Even IF there were mass voter fraud, there is no way anyone can tell who benefitted from it, PERIOD, due to the anonymous nature of voting. I'm sure you really don't care if there actually was&gt;&gt;&gt;",0.326111111,0.115,Positive
"           If they actual had ""credible"" evidence of ""wide spread"" voter fraud, it would have been produced by now.
Take this Gut Punch like a Mature Adult and move the F on with your life.",0.32,0.1,Positive
'This is an all-out assault on American democracy': Eddie Glaude on President Trump's voter fraud claims ,0,0,Neutral
    For what reason? These testimonies aren't under oath so therefore they won't be heard in court. It's a waste of time. 50 election lawsuits have failed. Read the court dockets and transcripts. The judges all have said they have not provided any evidence of voter fraud. Trump lost.,0.15,-0.35,Negative
"    By the governor of TX, limiting drop-off places for ballots to 1 per county?!?! Of fear of fraud? Are we living in wild west that people can cheat in such things... the government knows the size of your a-hole... that’s what they call voter suppression",0.45,0.05,Positive
"     Voter fraud has to be how Trump was elected in the first place.  He is a miserable human being, and probably hasn’t told the truth about anything in his entire life - he would do ANYTHING to avoid losing, which is appropriate for the Biggest Loser on the planet.",0.511666667,-0.05,Negative
"    Wow, Voter fraud myth and everyone I hate is a communist all rolled up in to one ignorant tweet. Congrats, your fellow high-school drop outs will be so proud.",0.966666667,0.033333333,Positive
" just committed political suicide. Never to be elected ever again, unless he does the right thing with voter signature verification. This country is about to implode over this FRAUD shit.",0.478571429,0.028571429,Positive
  Have you even read the evidence of irregularities and voter fraud? I don’t understand why Biden thinks this is just FINE. Why isn’t he calling for complete investigations to be sure our elections are correct? Why doesn’t he want to indict those who falsified ballots?,0.596296296,0.338888889,Positive
 Merry Merry Christmas and a Happy New Year it will be when this massive voter fraud is exposed and all the criminals involved are sent to GITMO. Funny part is these morons thought they would get away with it. LOL.,0.859090909,0.197727273,Positive
Massive voter fraud ,1,0,Neutral
Trump's claims of voter fraud are 'delusional and dangerous': Former Reagan press secretary  Mr Trump is using the rigging excuse to raise money! The rigged one is him!,0.316666667,-0.226041667,Negative
" 
Dr shiva standing up against voter fraud 
",0,0,Neutral
 The gaslighting in the GA voter FRAUD case will not work.  The evidence keeps coming in!!      tcot StopTheSteaI ,0,0,Neutral
"  60-90 days until Joe Biden has to leave the WH once the voter fraud is fully exposed. He‘ll end up resigning because, as the Dems highlighted during their Convention, Joe is a decent, honorable guy. Once the totality of election fraud is fully exposed, Joe will resign.",0.666666667,0.166666667,Positive
"  i mean look- literally- if there is concrete evidence of widespread voter fraud, show me the fuckin money. the american people need to see that. but there has been a failure to make anything stick in court. a lot of th lawsuits arent even specifically about voter fraud.",0.321875,-0.119791667,Negative
"This is  election fraud suite witness! Really! All Losers are getting together to make MAGA 
TrumpSupporters Evangelicals    Trump2020 TrumpMeltdown GOP GOPComplicitTraitors transparency Trump 
",0.2,0.025,Positive
" 
Dr shiva standing up against voter fraud !!!!
",0,0,Neutral
   say that Donald Trump did all of these illegal things as president it's a bit like Donald Trump saying that there was voter fraud in 2020. There's not much evidence that you can provide that this has occurred I mean you may have not have liked what happened and what he did,0.546875,-0.078125,Negative
" The crazy part of this story is that if someone relied solely on the Tribune for information, they would have no way of knowing there have been voter fraud hearings.

But NOW the Tribune deems it worth covering.

No wonder subscribers are fleeing!",0.5,-0.1125,Negative
".""They Didn't Disqualify a Single Ballot"" - MICHIGAN WITNESS Claims He Also saw Systemic Voter Fraud in Detroit (Video)  via   ",0.214285714,-0.071428571,Negative
 Why do Democrats also pick minority communities to do election voter fraud with primarily black poll workers. What are they saying about these communities?,0.433333333,-0.166666667,Negative
When the office handyman comes in to fix the urinal and begins to expound on massive voter fraud 🙄 pissonit joetheplumber politicalanalyst heneedstobeonfoxnews ,1,0,Neutral
 There are now voter fraud issues proven by the GOP. The GOP has no plan to do anything but voter suppression and intimidation of non whites. You have no plan to take the country into the future. That's your problem. Compete ideas fairly that may keep you in power. It's a start.,0.5125,0.35,Positive
"      A member of TheResistance

You're gonna love v2, the Biden years.

Who da fuc are you, lady, besides a member of da res-iz-stance?

No bio, no blurb, just really really into debunking voter fraud, while completely missing EL-ection Fraud.",0.283333333,0.166666667,Positive
"Michigan secretary of state says armed protesters gathered outside her home, claiming voter fraud
 MAGAMORONS TrumpsThugs",0.05,0,Neutral
" Senator, Hold the Line! These people are communists, and socialists pretending to be Patriots. If they're willing to close their eyes to the amount of voter fraud that has occurred in this election simply because they have TDS than they deserve everything they're going to lose.",0.553571429,0.125,Positive
 What does that have to with the lack of evidence of voter fraud?,0,0,Neutral
"    Again and again and again! Proof? Evidence? Shred of any kind of wide spread voter fraud or cheating at a level tRump and his stooges are professing and he wins his recounts, law suits, or even one meaningful court appearance! Zilch. Nada. Produce or shut up! ConcedeNowTrump",0.5,0.3953125,Positive
"This article never explains why 18 of 19 bellwether counties were wrong this year. 2 words.... Voter Fraud!

",0.9,-0.625,Negative
 The chances someone would commit voter fraud on video is about the same as the chances a president would call neo Nazis fine people on national tv.,0.3125,0.208333333,Positive
Georgia!! Voter fraud!!!!!,0,0,Neutral
"Broken trust in media: 43% of respondents in poll by  said media organizations have determined allegations of voter fraud not worth investigating, more than 40% who said yes. Read results/crosstabs here  :  ",0.333333333,-0.016666667,Negative
 Trump will immediately try and replace him with someone that will claim massive voter fraud,1,0,Neutral
"  Yeah, 80+ million people executed voter fraud by filling in the bubble next to Biden and voting out the real fraud. BiggestLoserTrump GOPCorruptionOverCountry",0.15,0.1,Positive
How ignorant and delusional do you have to be to still believe there was voter fraud...,0,0,Neutral
"""the Republican lawmaker stressed dismissing alleged irregularities without looking into them would leave more than half of the country uncertain about the election’s outcome...He asserted not adequately probing voter fraud would undermine democracy."" ",0.275,0.016666667,Positive
" Because Kentucky voter surpression/fraud, Big Pharma, Koch's, Insurance industry, and a splattering of Russian oligarchy heavily finances him.",0.2,-0.066666667,Negative
  If there is voter fraud it would not be enough to over turn the gap their is in the states he needs. Also he and his legal team have not really put forward solid evidence of wide spread voter fraud,0.28,0,Neutral
"Why did tRUMP’s lawyers only find “massive voter fraud” in certain swing states?

Asking for friends who believe these lawsuits are sad, pathetic  entertainment",0.914285714,-0.257142857,Negative
 VOTER FRAUD,0,0,Neutral
"Words you thought you knew before 2020:
- Quarantine
- Voter fraud
- Riots
- Gov regulation
- BLM",0,0,Neutral
States should be required to clean up and audit their voting rolls every year.  I'm stunned this isn't already a voluntary thing they would want to do.  Clean voter rolls could have eliminated a lot of the election fraud.,0.7,0.366666667,Positive
"   Three recounts already in Georgia. 3 Georgian Republicans; the Governor, the Lt. Governern and the Secretary of State, said no voter fraud. Two other very high Republicans appointed by trump, AG Barr and Homeland Security Krebs said no voter fraud! These 5 individual would know.",0.492333333,0.045,Positive
  He did win . With the help of massive voter fraud and help from dead voters,0.6,0.2,Positive
 Tsenre there are literally hundreds of signed affidavits from poll workers to the USPS drivers to IT/Technology employees of voter fraud.,0,0,Neutral
"🇺🇸✝️STAR PATRIOT RED-PILLED💊 TRUTH AGAINST MICHIGAN VOTER FRAUD👉LOVE HER❤ ARTICIA BOMER 🇺🇸🦅✝️🔥
👇
",0,0,Neutral
"“The FBI Is Nowhere to be Found!” – Rudy Giuliani Reveals UNDENIABLE VOTER FRAUD in 2020 Election – Now Has 1,000 Signed Witness Affidavits! (VIDEO)  ",0,0,Neutral
"  stopthestupid 
:

Nevada judge dismissed Trump's frivolous lawsuit with prejudice, ruling that they 𝗳𝗮𝗶𝗹𝗲𝗱 to substantiate claims of voter fraud.

Judge called witness declarations “self-serving statements of little or no evidentiary value.”

",0.5,-0.1875,Negative
"  we need to bring back the truth and more rep than dem are honest rep don't burn and kill and lie. we want truth and if biden openly admitted he committed voter fraud isn't that enough.  He said it with his own mouth goovle it he will say it to u so vo watch it , its not to hard",0.563095238,0.201190476,Positive
 Everyone already knows the truth. There was voter fraud and election rigging that compromised our elections. Will SCOTUS uphold our Constitution and Bill of Rights is the big question.,0.1,0,Neutral
    NONSENSE is VOTER FRAUD _ MORON,1,-0.8,Negative
"  When it comes to viruses, they will win... We can't shut ourselves away from them forever. God gave us wonderous bodies, we can deal with a virus that kills less than 1% of the population, but then how would the Dems have gotten away with their voter fraud and tyrranical control?",0.233333333,0.316666667,Positive
 When trump wins the Supreme Court case of voter fraud chi’s Wallace should be fired and sent to gitmo!,0.2,0.375,Positive
"Anyone else see the irony Repubs are refusing to acknowledge Biden's win after states certified his victory and his own AG says no voter fraud. Meanwhile Dems faced two election losses with clear popular vote victories and never acted like spoiled bitches.

TrumpVirus 
cult45",0.670833333,0.525,Positive
"Here    This is what actual voter fraud looks like, Trump &amp; Melania voted illegally! ",0.3,-0.3125,Negative
" answer: Is the Pope Catholic? of course it was rigged they don't want to verify the signatures because it will show more Voter Fraud look at Philly they did everything to block, hide the counting, illegally change the voting laws 2 days before! ",0.366666667,-0.041666667,Negative
" Stacy never claimed fraud but voter suppression and Republicans have been doing that for close to 60 years, it was shown in many lawsuits and laws were changed in GA in the run up to 2020. 

Hush your mouth, Brad.",0.5,0.5,Positive
And THEY claimed voter fraud!  Can you say Projection? ,0,0,Neutral
Maybe they were armed to protect her house from intruders??  &lt;&lt;Armed protesters alleging voter fraud surrounded the home of Michigan’s Secretary of State ,0,0,Neutral
   You're fired! ,0,0,Neutral
Voter Fraud - Der Kampf ums Weiße Haus -  ,0,0,Neutral
"   The only corruption is from the tRump campaign. Republican voter suppression in red states, messing with the USPS to hamper mail in voting, calling the election a fraud since he was elected. He is doing a great job raising money though.",0.583333333,0.266666667,Positive
"Which binder is bigger? 

The one of this administration Hatch Act violations or Kayleigh's sworn voter fraud affadavits? ",0.5,0,Neutral
"  Not much to choose from 🤔
Hopefully no voter fraud once the polls get tabulated hahahah",0.2,-0.1,Negative
"ur saying that only democrats are ""true american citizens""

that would mean republicans are not allowed to vote

that would mean trump wouldnt have won

that means you believe voter fraud can change elections massively

but you're angry at trump for calling out voter fraud??? ",0.717857143,-0.110714286,Negative
CEO of SmartMatic Told Pacific Council Exactly Where Voter Fraud Can and...  via ,0.25,0.25,Positive
Trump touts misleading video as ‘proof’ of Georgia voter fraud - The Washington Post ,0,0,Neutral
"Director of National Intelligence John Ratcliffe stated that the FBI should “provide more visibility” regarding the investigations into claims of voter fraud in the 2020 US presidential election.

",0.5,0.5,Positive
"In the South, where I grew up not much later than the Newt, ""voter fraud"" is a synonym for ""black people voting."" Not a metaphor--it means the same thing. ",0.186111111,-0.055555556,Negative
 Lol so why don’t you present the evidence of voter fraud in a court room and not a press conference and actually make some form of progress you seek instead of bitching 24/7 crybaby bitch? ,0.266666667,0.266666667,Positive
     Defund the Police 🚔 WHAT and Voter fraud what ? ,0,0,Neutral
"Fish don't slash little girl's throats, knife gay people to death, blow up buses and concert halls or commit voter fraud. ",0.541666667,0.114583333,Positive
"Voting irregularities pile up in key battleground states  

Calling all Ostriches ! 
Calling all Ostriches !

Watch this very clear, fact based explanation that voter fraud of an industrial, pre- meditated, co-ordinated has occurred in the US.",0.749166667,0.065,Positive
"   There was fraud with this election. That’s obvious.

The problem is, all the wild claims from shysters like Sidney Powell destroyed the credibility of the evidence behind actual voter shenanigans.

The level proven so far is wholly insufficient to get any court to grant standing.",0.54,-0.04,Negative
 Bahahahah maybe the reasoning because there was 100 percent voter fraud,0,0,Neutral
"  There are also MANY republican officials that are fighting against this idea that Trump won the election due to wide spread voter fraud.  Q is the new face of your party:  Conspiracy Theories with NO evidence.  Every conservative, Trump appointed judge has said so.",0.432386364,0.102840909,Positive
"Central to the LEFT's denial of voter fraud are the principles of Post-modernism and Deconstructionism. These two pillars of cognitive process accept that ""TRUTH"" is based on ones perception of events. 

A must watch to understand how the enemy thinks.
",0.125,0,Neutral
  How will your audience react when you can no longer pretend voter fraud does not exist?,0,0,Neutral
 Michigan Judge reveals he’s ok with election fraud and voter fraud.,0.5,0.5,Positive
"GOP Senator Spars with Stephanopoulos Over Voter Fraud 

 ",0,0,Neutral
 You are facing Treason for certifying the election after knowing of severe voter fraud. I took my oath of office serious and will not tolerate a corrupt POS committing Treason on the American people. ALL assets will be seized and you know the punishment for treason.,0.555555556,-0.277777778,Negative
" They just blew his daughters boyfriend to smithereens as a warning to keep his mouth shut and not  pursue the blatant voter fraud! So i would say yes, he is in deed on the take!",0.5,-0.78125,Negative
"     🇺🇸We're done here! The election has been certified by all 50 States The Electoral College slate will be finalized December 14th. The electors will vote in January for Joe Biden who is currently our President-elect
Any conjecture about multi-state voter fraud is dangerous!🇺🇸",0.4,0,Neutral
"Breaking: Alleged GA Election Official, “Ruby,” who is reportedly seen committing voter fraud in now famous Georgia Video has backed out of Interview w/ Reporter last minute.

She said via text:  ""I need to get a lawyer”",0.388888889,0.133333333,Positive
"  i do not think there was voter fraud. nothing that could actually stand up in court. if there was, it would have. i think trump is within his rights to pursue recounts and lawsuits- gore did- but at the end of the day if no kracken is released, we should trust that it was honest.",0.5,0.3,Positive
"  did u ever hear of liar liar voter fraud, cause biden admitted that he did fraud google it",0,0,Neutral
 THE PEOPLE OF GEORGIA MUST RECALL THE GOV. SECY OF STATE AND LT. GOV.  THEY ARE ALL COMPLICIT IN VOTER FRAUD!  STOP THE STEAL!!!,0,0,Neutral
"Today, as many Americans will die as they did on Pearl Harbor, in WWII. The Trumps priority, is fake voter fraud, and a Tennis court.  

They have no shame.  ",0.75,0,Neutral
Donald trump has sexually harassed more woman than confirmed cases of voter fraud in the election. Let that sink in trumpets,0.777777778,0.466666667,Positive
"    They tried...
1. Polling place closures 
2. DeJoy debacle
3. Voter roll purges
4. Russian help
5. Pre-emptive fraud conspiracy lies 
6. Covid rallies
...and still lost the election. 

Now what does that say about the efficacy of Trump's GOP?",0,0,Neutral
Donald Trump had this surprising message about voter fraud in Georgia ,0.5,0.7,Positive
" Bring on the flood Bigly💥
American’s want 
voter fraud &amp; Corruption investigated,ended AuditTheVote &amp; guilty,cheating Democrats to properly pay!LockThemAllUp
BidenWasNotElected
Truth ⬇️
TrumpWon
Trump2020
MAGA2020
God Bless America  🇺🇸🕊🇺🇸",0.05,0,Neutral
"Virginia 

On April 10, 2020 changes were made to Virginia ElectionLaw which degrade ElectionIntegrity in the commonwealth. Every [voter] who is eligible to vote should be able to. Safeguards must be in place to ensure that only eligible voters vote. 

",0.8125,0.25,Positive
 There is no evidence of voter fraud!,0,0,Neutral
Breaking News! Voter Fraud is real!,0.3,0.25,Positive
"Money-For-Votes ""Raffles"" Exposed; Arizona Voter Fraud; Dominion Server ...  via ",0,0,Neutral
  There is no voter fraud.,0,0,Neutral
 We could solve all of this with having strict rules at the ballot boxes. Do like Mexico does. Voter ID tied to your fingerprint. That way NEITHER party can use fraud as an excuse.,0.05,-0.05,Negative
    All I can say is VOTE these ID10T's out of office if that the best they can do.  That is if we and trust in the election process ever again. TermLimits The Goverment will have alot to prove that their was not voter fraud in this or past elections.  WE DON'T TRUST YOU...,0.275,0.375,Positive
 By voter fraud,0,0,Neutral
 I don't think there were that many. We don't have any idea how many voted for Biden because of the massive voter fraud. who would vote for a lame brain who lives in his basement?,0.6875,0.125,Positive
    Asking sincerely: What if he continues to prove there's been no voter fraud? Do we allow him to continue to try &amp; overturn the vote &amp; the will of the people because he refuses to acknowledge he lost? When will it be okay for all voters Rep &amp; Dem alike to tell Trump stop! no more?,0.5,0.291666667,Positive
"""President Trump's legal team presents evidence of alleged voter fraud in Ga.""    ",0.15,0.05,Positive
"Echoing President Trump's baseless accusations of electoral fraud, Republican Texas legislators have filed bills targeting voting by mail, early voting and more. 

Democrats say they’re just trying to make it harder to vote. ",0.266666667,0.166666667,Positive
Armed protesters alleging voter fraud surrounded the home of Michigan’s secretary of state  Michigan,0,0,Neutral
" Trump LOST because he downplayed covid-19. 
283,000+ deaths.
Many more hospitalized. 

Biden didn't need voter fraud to win.

He just needed Candace,  Hannity,  Tucker,  Ingraham,  and the rest to enable Trump's downplaying. 

Biden says THANKS!",0.4,0.5125,Positive
   Evidence of voter fraud have been grossly none existent 👍,0,0,Neutral
Equating non existent voter fraud to the very real instances of domestic violence that women (and men and everyone else) face every single day has got to be the most delusional take I’ve seen on this platform in some time. ,0.301071429,0.172142857,Positive
" You’re saying the same thing as  . 🇺🇸 Only he said 1st 👇🏻                                         “Why are , , , and  working overtime to cover up voter fraud in GA?

What are they afraid of coming to light?”",0.68125,-0.05,Negative
 Prove voter fraud,0,0,Neutral
 People who believe there was voter fraud are stupid.,1,-0.8,Negative
"  Not for biden, he doesn't or did not have anyone at his rallies and he also admitted to voter fraud . isnt that enough.  the heck with waves of votes biden openly admitted fraud . u can ask in Google its not that hard. he said it with his own mouth it was not a article.He Said it",0.635416667,0.077083333,Positive
"or 60% of registered voters are knuckle dragging idiots

Less than half of registered voters say major media not making serious effort to probe voter fraud  via ",0.44,-0.280833333,Negative
    Yeah good luck 👍 80 million Americans are getting sick of your shit. 🔪🗡⚔️ BS voter fraud baseless theory...,0.752380952,-0.071428571,Negative
 U known that there is voter fraud?,0,0,Neutral
" So you say! Trump Campaign Has ‘No Credible Or Reliable Evidence’ Proving Voter Fraud, Nevada Court Rules
Alison Durkee
",0.7,-0.2,Negative
"  

-Coup attempt continues in GA
-Trump loyalists infiltrate DOJ
-GOP GA voter fraud
-Bribery-for-pardon (Flynn)
-Possible pre-emptive pardons for Jr., Ivanka, Eric?
-DiGenova wants Krebs shot, Bannon wants Fauci, Wray hanged
-Trump scams supporters of $210M",0.4,0.133333333,Positive
"So, how might one know of voter fraud in order to report it? Uh huh, uh huh. And how might one go about reporting it? Ah huh, ah huh. AND THEN WHAT HAPPENS?",0,0,Neutral
  We need to take a second look in Kentucky too - no doubt there was voter fraud there.,0,0,Neutral
  105% Voter Turnout in Milwaukee District; Voter Fraud Hearings in PA; Ne...  via ,0,0,Neutral
"Guys, the filthy communist with pronouns in his bio decided there's no evidence of voter fraud. We can all go home now. Because filthy communists never lie. ",1,-0.8,Negative
" If the democrats looked into fraud on states u won it would be the same type of thing.Which was not even close to systemic voter fraud just some bad apples here and there(both sides).I believe deeply that your acts are treasonous, from wiki leaks, covid, denying intel, LIES, etc.",0.397222222,-0.233333333,Negative
"  Hey Inside Trader, Just think how many lives could have been saved if Republicans put as much effort into fighting COVID as they have put into fighting nonexistent voter fraud.",0.35,0.35,Positive
" QLD used Dominion tabulation software. Same Company behind voter fraud fiasco in US election. QLD voter role sent to China priir 2 election. 
Notice independents lost primary votes while Greens and Labor votes rose. 
The election was rigged. By China.
Define TREASON",0.56875,0.15,Positive
" I hope these judges are getting security! In Georgia their is a lot of rumbling about how they are ""unconcerned"" with voter fraud. Probably because of the zero evidence of voter fraud. Judges are also unconcerned about ACL tears on unicorns and union busting among Oompa Loompas ",0,0,Neutral
"Video evidence of Voter Fraud in Atlanta

Media: 🥱

Peter Navarro purported to have violated 'Hatch Act'

Media: ‼️‼️‼️",0,0,Neutral
Dec. 14 Deadline set by State of GA not by US Constitution! VIDEO1: Man commits Massive Fraud. He's caught on Live Video rolling SUITCASES of Voter-Ballots into Federal Polling area. REP observers forced to 1st leave. DEMs forge ballots. Kemp ignores ALL! ,0.566666667,-0.079545455,Negative
"Trump's winning four more years. Evidence that proves the mass voter fraud and bias leanings of those who counted votes is apparent and undeniable. There's still more to come. Don't lose sight of this struggle though. It's not set in stone, we could lose, so lets's stay focused.",0.42,0.37,Positive
"  If you're one of the idiots who thinks the Voter Fraud Organization quote is literal, please spare me the nonsense.

Got any actual evidence?",0.45,-0.4,Negative
FINALLY! Sen. Braun speaks out on importance of probing voter fraud | One America News Network ,1,0,Neutral
  We demand a recount and to verify the signatures!We know that you did everything you could to hide the Voter Fraud! The schools should be open! ,0.5,0,Neutral
"  She mocks other ppl gender choice, spread false info about voter fraud not caring who it hurts Belittles a pandemic and the lives lost during, had no empathy for Floyd after his horrific murder, but instead painted him as criminal, not caring his little girl would see that video",0.605,-0.4225,Negative
"South Carolina, North Carolina, Florida, and Texas. Voter fraud (real), intimidation, USPS, voter disenfranchisement. We need a CLOSE review of these states.  ",0.3,0.2,Positive
 I seen some old tweets from 2016 when he was running for the republican nomination and he was claiming voter fraud when he lost Iowa .,0.2,0.1,Positive
"Loopholes in the voter registration process increases the risk of voter fraud and threatens the integrity of our democracy.
 
I joined my colleagues in cosponsoring legislation to promote a free and fair election process for the American people.

",0.566666667,0.366666667,Positive
"Also, this Charismatic pastor says embracing the ""woke"" gospel could destroy the church from within.  ",0.5,0.15,Positive
"Biden wins Georgia yet again.  Sidney ""Release the Kraken"" Powell's case is tossed in Michigan.  It's almost like they have no evidence at all of voter fraud, isn't it?",0.2,0.3,Positive
   if GA and AZ republicans dont want to support Trump or fight voter fraud then why should we care?,0,0,Neutral
In the least surprising bit of news today. Rudy Giuliani's 'Voter Fraud' Witness Accused Of Framing Woman For Stealing Sex Videos. CovidFarts ,0.45,0.2,Positive
 Isn’t she the “Queen” of voter fraud? 😏,0,0,Neutral
"""I fart in your general direction.""

Michigan voter fraud hearing goes viral after viewers hear alleged fart, unruly witness goes off
The clip has been viewed over 17.7 million times, and the phrase “When Rudy” was trending in response.",0.3,-0.025,Negative
" Well if you help participate in voter fraud certification ( without audit, or signature checks) you deserve what you get. That's criminal.",0.55,-0.4,Negative
"   Seems many people are complicit in the Democrats massive voter fraud conspiracy, some have an R in front of their name. Either through bribes, blackmail or fear.",0.75,0.25,Positive
" CORRECTION: Sen. Braun speak out on importance of conning &amp; placating ignorant Trump voters by probing the illusion of non-existent voter fraud

OLD NEWS: There was no voter fraud.

",0.2,0.1,Positive
" FBI raided a house in Fountain hills, AZ that had hard drives taken for voter fraud. Not quite Germany though. ",0.541666667,-0.291666667,Negative
" What about the 80 million who voted for Trump? Judges like you are allowing those 80 + million's votes to be disenfranchised due to massive election/voter fraud,",0.6875,-0.0625,Negative
       investigating reports of voter fraud isn’t a threat to democracy. Bidens shady deals with China and his sons laptop is.,0.625,-0.25,Negative
Here is your voter fraud 👇🏾 ,0,0,Neutral
 If the roles were reversed the mass media would be screaming voter fraud,0,0,Neutral
" First off he is not the president elect. There was massive voter fraud, and why the main stream media is denying that, is a joke with in its self.",0.641666667,0.304166667,Positive
 They believe THAT is the voter fraud !! ,0,0,Neutral
 What voter fraud are you referring to?,0,0,Neutral
   Even Bill Barr stated there was no fraud. Trumps own cyber security of elections said this was the most secure election. There was no massive voter fraud. People are just tired of Trump!,0.76,0.2,Positive
  Trump told his base to vote in person and he had been planting the voter fraud theme months in advance. His people voted in person. People against trump voted by mail,1,-0.8,Negative
 you are a criminal... you have been setting up this farce of voter fraud since you came into office and now your minion cult actually believes it. YOUREACRIMINAL,0.383333333,-0.266666667,Negative
How Trump’s false claims about voter fraud impact voting rights  via ,0.6,-0.4,Negative
 Keep your nose out of other country’s business. Worry about helping small businesses or voter fraud.,0.3875,-0.1875,Negative
"      Yeah Biden said that but it was taken out of context. He misspoke. He meant an election protection program.
",0,0,Neutral
 You're right about erosion. We must VOTE out all the Trump/Republican Voter  Corruption. A DEMOCRAT would never ask lawmakers to Overturn The Vote of our Citizens... It's beyond corruption and just plain illegal... When Voter Suppression didn't work GOP calls fraud.GOPCorruption ,0.464285714,-0.142857143,Negative
" I'm not sure what you think this proves?? This is a website that is hosted in Chicago, (the United States)...and there is nothing on the website that talks about voter fraud...but ok...there are Chinese businesses in Georgia...there are Chinese businesses in every state so what!",0.222222222,0.0125,Positive
 Signature verification is done at the polls and at the vote counting.  You show what a Russian Agent you are by not mentioning that.  How the grift of racketeering funds from your base from your election/voter fraud lies going?,0.5,-0.4,Negative
 So the SoS has 250 open cases of voter fraud complaints and he will not authorize a signature audit. Makes no sense at all.,0.5,0,Neutral
"   Have you payed attention to any news outside of trump tweets and the few news network pundits who basically brown nose trump?

There are facts out there that disprove any claim about voter fraud.  All you have to do is open your eyes.",0.216666667,-0.066666667,Negative
"  I support doing EVERYTHING we can to fix the voter fraud but even if we don't, sitting home and surrendering is NOT a option!!! We Vote Big and be prepared to Prosecute Cheaters!!! A Boycott of  this election is NOT a option!!!",0.1,0,Neutral
" So much more important than voter fraud or investigating a noose in a race drivers garage.

Pfft.",0.75,0.45,Positive
" I just read your bit about the voter fraud farce in Michigan I especially loved you comparison of Melissa Carone to a drunk woman in McDonalds, I almost fell out of my chair. Thanks at this point we can always use a good laugh.",0.566666667,0.216666667,Positive
   MSM didn't tell ya about the Voter/Election fraud case about PA is going before the Supreme Court tomorrow.,0,0,Neutral
" This a joke John i think biden should b in prison, he has admitted to voter fraud outwardly.  Isn't that enough ????",0.5,0,Neutral
Armed Trump supporters swarmed the home of Michigan Sec. of State Jocelyn Benson Sunday night ,0.6,-0.1,Negative
